"MOD_NAME","ITM_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML"
"SCREENER_ONL","US_RESIDENT_OL","Participant lives in US","NUMBER","1","0"
"SCREENER_ONL","SEX_OL","Sex of participant","NUMBER","1","0"
"SCREENER_ONL","PD_DIAGNOSIS_OL","Clinical diagnosis of PD","NUMBER","1","0"
"SCREENER_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"SCREENER_ONL","PATNO","Participant ID","NUMBER","18","0"
"SCREENER_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"SCREENER_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"SCREENER_ONL","","Registration information","",NA,NA
"SCREENER_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"SCRNFAIL","","Screen Fail","","",NA
"SCRNFAIL","CNO","Site Number","NUMBER","12","0"
"SCRNFAIL","EVENT_ID","Visit ID","CHAR","3",NA
"SCRNFAIL","INFODT","Assessment Date","DATE","",NA
"SCRNFAIL","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"SCRNFAIL","ORIG_ENTRY","Date of original data entry","DATE","",NA
"SCRNFAIL","PAG_NAME","Page Name","CHAR","12",NA
"SCRNFAIL","PATNO","Participant ID","NUMBER","18","0"
"SCRNFAIL","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"SCRNFAIL","REC_ID","Record ID","CHAR","36",NA
"SCRNFAIL","RSNDEC","Reason for Declining","NUMBER","12","0"
"SCRNFAIL","SCFAILRSN","Reason for screen fail","NUMBER","12","0"
"SDM","","Symbol Digit Modalities Test","","",NA
"SDM","AGE_ASSESS_SDM","Age at Assessment - Symbol Digit","NUMBER","8","0"
"SDM","CNO","Site Number","NUMBER","12","0"
"SDM","DVSD_SDM","Derived-Symbol Digit SD","NUMBER","8","3"
"SDM","DVT_SDM","Derived-Symbol Digit T-Score","NUMBER","8","3"
"SDM","EVENT_ID","Visit ID","CHAR","3",NA
"SDM","INFODT","Assessment Date","DATE","",NA
"SDM","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"SDM","ORIG_ENTRY","Date of original data entry","DATE","",NA
"SDM","PAG_NAME","Page Name","CHAR","12",NA
"SDM","PATNO","Participant ID","NUMBER","18","0"
"SDM","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"SDM","REC_ID","Record ID","CHAR","36",NA
"SDM","SDMTOTAL","Symbol Digit Modalities Total Correct","NUMBER","12","0"
"SDM","SDMTVRSN","SDMT Form Version used","NUMBER","12","0"
"SDM","SDMTVRSNCM","Used different form than indicated in the protocol comment","CHAR","",NA
"SES_ONL","EDUCYRS_OL","Number of years of education","NUMBER","3","0"
"SES_ONL","YRLYHHI_OL","Yearly household income","NUMBER","1","0"
"SES_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"SES_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"SES_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"SES_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"SES_ONL","PATNO","Participant ID","NUMBER","18","0"
"SES_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"SES_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"SES_ONL","","Socioeconomic status","",NA,NA
"SES_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"SFT","","Modified Semantic Fluency","","",NA
"SFT","AGE_ASSESS_SFTANIM","Age at Assessment - Sem. Fluency","NUMBER","8","0"
"SFT","CNO","Site Number","NUMBER","12","0"
"SFT","DVS_SFTANIM","Derived-Sem. Fluency-Animal Scaled Score","NUMBER","8","0"
"SFT","DVT_SFTANIM","Derived-Sem. Fluency-Animal T-Score","NUMBER","8","0"
"SFT","EVENT_ID","Visit ID","CHAR","3",NA
"SFT","INFODT","Assessment Date","DATE","",NA
"SFT","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"SFT","ORIG_ENTRY","Date of original data entry","DATE","",NA
"SFT","PAG_NAME","Page Name","CHAR","12",NA
"SFT","PATNO","Participant ID","NUMBER","18","0"
"SFT","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"SFT","REC_ID","Record ID","CHAR","36",NA
"SFT","VLTANIM","Total Number of animals","NUMBER","12","0"
"SFT","VLTFRUIT","Total Number of fruits","NUMBER","2","0"
"SFT","VLTVEG","Total Number of vegetable","NUMBER","2","0"
"SITE_NAMES","","Site Number-Name List","","",NA
"SITE_NAMES","CNO","Site Number","NUMBER","12","0"
"SITE_NAMES","SITE_NAME","Center Name","CHAR","",NA
"SKBIO","","Skin Biopsy","","",NA
"SKBIO","ANSTHADM","Was anesthesia administered","NUMBER","12","0"
"SKBIO","ANSTHADMCM","Anesthesia not administered comment","CHAR","",NA
"SKBIO","BIOCMPLC","Complications during the biopsy","CHAR","1",NA
"SKBIO","BIOFIXLOT","Formalin lot number","CHAR","",NA
"SKBIO","BIOFIXTM","Time biopsy specimen placed in formalin fixation","TIME","",NA
"SKBIO","BIOSALTM","Time biopsy specimen placed in saline","TIME","",NA
"SKBIO","CNO","Site Number","NUMBER","12","0"
"SKBIO","EVENT_ID","Visit ID","CHAR","3",NA
"SKBIO","FIXCOLTM","Time formalin-fixed skin biopsy collected","TIME","",NA
"SKBIO","FIXSKBSID","Which side of body was the formalin-fixed skin biopsy performed on","NUMBER","12","0"
"SKBIO","FIXSPEC","Was a formalin-fixed specimen collected","NUMBER","1",NA
"SKBIO","FIXWNDCLS","Type of wound closure used for formalin-fixed skin biopsy","NUMBER","12","0"
"SKBIO","FIXWNDCLSCM","Other wound closure for formalin-fixed skin biopsy, specify","CHAR","",NA
"SKBIO","FSHCOLTM","Time fresh skin biopsy collected","TIME","",NA
"SKBIO","FSHSKBSID","Which side of body was the fresh skin biopsy performed on","NUMBER","12","0"
"SKBIO","FSHSPEC","Was a fresh specimen collected","NUMBER","1",NA
"SKBIO","FSHWNDCLS","Type of wound closure used for fresh skin biopsy","NUMBER","12","0"
"SKBIO","FSHWNDCLSCM","Other wound closure for fresh skin biopsy, specify","CHAR","",NA
"SKBIO","INFODT","Assessment Date","DATE","",NA
"SKBIO","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"SKBIO","NOSKBIOCMP","Reason skin biopsy not completed","NUMBER","12","0"
"SKBIO","NOSKBIOCMPCM","Skin biopsy attempted unsuccessfully or not completed for other reason comment","CHAR","",NA
"SKBIO","ORIG_ENTRY","Date of original data entry","DATE","",NA
"SKBIO","PAG_NAME","Page Name","CHAR","12",NA
"SKBIO","PATNO","Participant ID","NUMBER","18","0"
"SKBIO","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"SKBIO","REC_ID","Record ID","CHAR","36",NA
"SKBIO","SHIPDT","Date shipped","DATE","",NA
"SKBIO","SKBIOCMP","Was biopsy completed","NUMBER","1",NA
"SKBIO","SKBIOLOC","Location of skin biopsy","CHAR","1",NA
"SLEEPMETRICS","age_seconds","Participant's pseudo-age in seconds","DATE","0","0"
"SLEEPMETRICS","num_awakenings","Number of wakes between onset/offset (Daily)","NUMBER","19","0"
"SLEEPMETRICS","sleep_efficiency","Fraction of time between onset/offset spent sleeping (Daily)","NUMBER","18","15"
"SLEEPMETRICS","sleep_offset_time_local","Time of sleep offset in participant's local time","TIME","8","0"
"SLEEPMETRICS","sleep_offset_time_ms","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0"
"SLEEPMETRICS","sleep_onset_time_local","Time of sleep onset in participant's local time","TIME","8","0"
"SLEEPMETRICS","sleep_onset_time_ms","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0"
"SLEEPMETRICS","subject","Participant ID","CHAR","16","0"
"SLEEPMETRICS","time_day","Day of week","CHAR","3","0"
"SLEEPMETRICS","time_local","Time in participant's local time zone","TIME","8","0"
"SLEEPMETRICS","time_ms","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0"
"SLEEPMETRICS","total_deep_nrem_time_ms","Time, in milliseconds, spent in deep NREM sleep (Daily)","NUMBER","19","0"
"SLEEPMETRICS","total_light_nrem_time_ms","Time, in milliseconds, spent in light NREM sleep (Daily)","NUMBER","19","0"
"SLEEPMETRICS","total_nrem_time_ms","Time, in milliseconds, spent in NREM sleep (Daily)","NUMBER","18","15"
"SLEEPMETRICS","total_rem_time_ms","Time, in milliseconds, spent in REM sleep (Daily)","NUMBER","18","15"
"SLEEPMETRICS","total_sleep_time_ms","TST: Total time between onset and offset (Daily sum of light+deep+rem)","NUMBER","19","0"
"SLEEPMETRICS","wake_after_sleep_onset_ms","Time, in milliseconds, between sleep onset and waking","NUMBER","19","0"
"SLEEPMETRICS","","Derived sleep metrics from digital sensor recordings","","",NA
"SLEEPSTAGE","age_seconds","Participant's pseudo-age in seconds","DATE","0","0"
"SLEEPSTAGE","confidence","Confidence interval","NUMBER","18","15"
"SLEEPSTAGE","duration_sec","Duration of sleep stage in seconds (30 second intervals)","NUMBER","19","0"
"SLEEPSTAGE","stage","Sleep stage","CHAR","0","0"
"SLEEPSTAGE","subject","Participant ID","CHAR","16","0"
"SLEEPSTAGE","time_day","Day of week","NUMBER","3","0"
"SLEEPSTAGE","time_local","Time in participant's local time zone","TIME","8","0"
"SLEEPSTAGE","time_ms","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0"
"SLEEPSTAGE","","Derived sleep stage metrics data from digital sensor recordings","","",NA
"SMOKINGHX_ONL","SMOKINGHX_SOURCE_OL","Primary Source of Information","NUMBER","1","0"
"SMOKINGHX_ONL","FIVE_PACKS_IN_LIFE_OL","Smoked 100 or more cigarettes (5 packs) in lifetime","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_REG_IN_LIFE_OL","Smoked regularly (at least 1 cigarette per day for 6 months or longer) in lifetime","NUMBER","1","0"
"SMOKINGHX_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"SMOKINGHX_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"SMOKINGHX_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"SMOKINGHX_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"SMOKINGHX_ONL","PATNO","Participant ID","NUMBER","18","0"
"SMOKINGHX_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"SMOKINGHX_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"SMOKINGHX_ONL","","Smoking history","",NA,NA
"SMOKINGHX_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"SMOKINGHX_ONL","SMOKE_CIG_STARTAGE_OL","Age first started smoking cigarettes regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_CIG_CURR_OL","Currently regularly smoking cigarettes","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_CIG_LASTAGE_OL","Age last smoked cigarettes regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_PER_DAY_OL","Cigarettes per day when last smoked cigarettes regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_PIPESCIGARS_REG_IN_LIFE_OL","Smoked pipes or cigars regularly (at least once per day for 6 months or longer) in lifetime","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_PIPESCIGARS_AGE_START_OL","Age first started smoking pipes or cigars regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_PIPESCIGARS_CURR_OL","Currently regularly smoking pipes or cigars","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_PIPESCIGARS_LAST_AGE_OL","Age last smoked pipes or cigars regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_SMKLESS_REG_IN_LIFE_OL","Used smokeless tobacco such as chewing tobacco or snuff regularly (at least once per day for 6 months or longer) in lifetime","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKE_SMKLESS_START_AGE_OL","Age first started using smokeless tobacco such as chewing tobacco or snuff regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKINGHX_SMKLESS_CURR_OL","Currently regularly using smokeless tobacco such as chewing tobacco or snuff","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKINGHX_SMKLESS_LAST_AGE_OL","Age last used smokeless tobacco such as chewing tobacco or snuff regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKINGHX_ECIG_REG_IN_LIFE_OL","Used electronic cigarettes or vaping devices regularly (at least once per day for 6 months or longer) in lifetime","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKINGHX_ECIG_START_AGE_OL","Age first started using electronic cigarettes or vaping devices regularly","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKINGHX_ECIG_CURR_OL","Currently regularly using electronic cigarettes or vaping devices","NUMBER","1","0"
"SMOKINGHX_ONL","SMOKINGHX_ECIG_LAST_AGE_OL","Age last used electronic cigarettes or vaping devices regularly","NUMBER","1","0"
"SOCIOECO","","Socio-Economics","","",NA
"SOCIOECO","CNO","Site Number","NUMBER","12","0"
"SOCIOECO","EDUCYRS","Number of years of education","NUMBER","12","0"
"SOCIOECO","EDUCYRS_ENUM","Years of education range (<12, 12-16, >=16, Unknown)","NUMBER","12","0"
"SOCIOECO","EVENT_ID","Visit ID","CHAR","3",NA
"SOCIOECO","INFODT","Assessment Date","DATE","",NA
"SOCIOECO","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"SOCIOECO","ORIG_ENTRY","Date of original data entry","DATE","",NA
"SOCIOECO","PAG_NAME","Page Name","CHAR","12",NA
"SOCIOECO","PATNO","Participant ID","NUMBER","18","0"
"SOCIOECO","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"SOCIOECO","REC_ID","Record ID","CHAR","36",NA
"ST_CATALOG","PATNO","Patient Number","CHAR","8",NA
"ST_CATALOG","STRPLCVS","ST Replaces Visit","CHAR","6",NA
"ST_CATALOG","STVIS","Visit Replaced with ST Event","CHAR","2",NA
"ST_CATALOG","","Symptomatic Therapy replaces Visit","","",NA
"STAI","","State-Trait Anxiety Inventory","","",NA
"STAI","CNO","Site Number","NUMBER","12","0"
"STAI","EVENT_ID","Visit ID","CHAR","3",NA
"STAI","INFODT","Assessment Date","DATE","",NA
"STAI","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"STAI","ORIG_ENTRY","Date of original data entry","DATE","",NA
"STAI","PAG_NAME","Page Name","CHAR","12",NA
"STAI","PATNO","Participant ID","NUMBER","18","0"
"STAI","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"STAI","REC_ID","Record ID","CHAR","36",NA
"STAI","STAIAD1","STAI Question 1","NUMBER","12","0"
"STAI","STAIAD10","STAI Question 10","NUMBER","12","0"
"STAI","STAIAD11","STAI Question 11","NUMBER","12","0"
"STAI","STAIAD12","STAI Question 12","NUMBER","12","0"
"STAI","STAIAD13","STAI Question 13","NUMBER","12","0"
"STAI","STAIAD14","STAI Question 14","NUMBER","12","0"
"STAI","STAIAD15","STAI Question 15","NUMBER","12","0"
"STAI","STAIAD16","STAI Question 16","NUMBER","12","0"
"STAI","STAIAD17","STAI Question 17","NUMBER","12","0"
"STAI","STAIAD18","STAI Question 18","NUMBER","12","0"
"STAI","STAIAD19","STAI Question 19","NUMBER","12","0"
"STAI","STAIAD2","STAI Question 2","NUMBER","12","0"
"STAI","STAIAD20","STAI Question 20","NUMBER","12","0"
"STAI","STAIAD21","STAI Question 21","NUMBER","12","0"
"STAI","STAIAD22","STAI Question 22","NUMBER","12","0"
"STAI","STAIAD23","STAI Question 23","NUMBER","12","0"
"STAI","STAIAD24","STAI Question 24","NUMBER","12","0"
"STAI","STAIAD25","STAI Question 25","NUMBER","12","0"
"STAI","STAIAD26","STAI Question 26","NUMBER","12","0"
"STAI","STAIAD27","STAI Question 27","NUMBER","12","0"
"STAI","STAIAD28","STAI Question 28","NUMBER","12","0"
"STAI","STAIAD29","STAI Question 29","NUMBER","12","0"
"STAI","STAIAD3","STAI Question 3","NUMBER","12","0"
"STAI","STAIAD30","STAI Question 30","NUMBER","12","0"
"STAI","STAIAD31","STAI Question 31","NUMBER","12","0"
"STAI","STAIAD32","STAI Question 32","NUMBER","12","0"
"STAI","STAIAD33","STAI Question 33","NUMBER","12","0"
"STAI","STAIAD34","STAI Question 34","NUMBER","12","0"
"STAI","STAIAD35","STAI Question 35","NUMBER","12","0"
"STAI","STAIAD36","STAI Question 36","NUMBER","12","0"
"STAI","STAIAD37","STAI Question 37","NUMBER","12","0"
"STAI","STAIAD38","STAI Question 38","NUMBER","12","0"
"STAI","STAIAD39","STAI Question 39","NUMBER","12","0"
"STAI","STAIAD4","STAI Question 4","NUMBER","12","0"
"STAI","STAIAD40","STAI Question 40","NUMBER","12","0"
"STAI","STAIAD5","STAI Question 5","NUMBER","12","0"
"STAI","STAIAD6","STAI Question 6","NUMBER","12","0"
"STAI","STAIAD7","STAI Question 7","NUMBER","12","0"
"STAI","STAIAD8","STAI Question 8","NUMBER","12","0"
"STAI","STAIAD9","STAI Question 9","NUMBER","12","0"
"STEPCOUNT","age_seconds","Participant's pseudo-age in seconds","DATE","0","0"
"STEPCOUNT","hourly_step_count_sum","Sum of steps taken (hourly aggregation)","NUMBER","18","15"
"STEPCOUNT","subject","Participant ID","CHAR","8","0"
"STEPCOUNT","time_day","Day of week","NUMBER","3","0"
"STEPCOUNT","time_local","Time in participant's local time zone","TIME","8","0"
"STEPCOUNT","time_ms","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","NUMBER","25","0"
"STEPCOUNT","","Derived step metrics data data from digital sensor recordings","","",NA
"SURGPD","","Surgery for PD Log","","",NA
"SURGPD","CNO","Site Number","NUMBER","12","0"
"SURGPD","EVENT_ID","Visit ID","CHAR","3",NA
"SURGPD","INFODT","Assessment Date","DATE","",NA
"SURGPD","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"SURGPD","ORIG_ENTRY","Date of original data entry","DATE","",NA
"SURGPD","PAG_NAME","Page Name","CHAR","12",NA
"SURGPD","PATNO","Participant ID","NUMBER","18","0"
"SURGPD","PDSRGLOC","PD Surgery location","NUMBER","12","0"
"SURGPD","PDSRGLOCCM","Other PD surgery location comment","CHAR","",NA
"SURGPD","PDSRGTPC","Type of surgery for PD - other, specify","CHAR","",NA
"SURGPD","PDSURGDT","Date of surgery for Parkinson disease","DATE","",NA
"SURGPD","PDSURGSD","Side of surgery for Parkinson disease","NUMBER","12","0"
"SURGPD","PDSURGTP","Type of surgery for Parkinson disease","NUMBER","12","0"
"SURGPD","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"SURGPD","REC_ID","Record ID","CHAR","36",NA
"SURGPD","SEQNO","Sequence Number","NUMBER","12","0"
"TAUCNSNT","","(Tau Substudy) Documentation of Informed Consent","","",NA
"TAUCNSNT","CNO","Site Number","NUMBER","12","0"
"TAUCNSNT","CNSTAUTH","Informed consent obtained by person authorized on site delegation log.","NUMBER","1",NA
"TAUCNSNT","CNSTCOPY","Copy of the consent form was provided to the participant and/or legally authorized representative upon conclusion of the consent process.","NUMBER","1",NA
